customer_id,name,age,gender,country,plan_type,monthly_charge,tenure_months,watch_hours_per_week,num_profiles,logins_last_30_days,last_login_days_ago,preferred_genre,device_type,payment_method,payment_failures_3m,support_tickets,clv_score,clv_segment,churn_probability,churn,email
CUST04307,Abha Kakar,37,Male,India,Basic,199,13,14.7,3,12,0,Action,Laptop,Credit Card,0,0,2018.62,Low,0.2197,1,abha.kakar@gmail.com
CUST04308,Mekhala Kulkarni,24,Other,India,Basic,199,24,0.7,2,17,5,Thriller,Mobile,Wallet,0,0,676.62,Low,0.8583,1,mekhalakulkarni62@hotmail.com
CUST04309,Pranit Prabhu,32,Female,Canada,Premium,799,19,4.3,4,7,2,Comedy,Laptop,Wallet,0,1,11891.83,High,0.2167,0,pranit.prabhu@gmail.com
CUST04310,Gaurav Pathak,31,Female,India,Standard,499,16,3.8,1,7,11,Documentary,Smart TV,Debit Card,1,3,2740.17,Low,0.6568,1,gaurav_pathak@ymail.com
CUST04311,Qushi Bawa,33,Female,India,Basic,199,17,3.4,1,6,12,Drama,Mobile,UPI,0,2,2116.96,Low,0.3742,0,qushi740@ymail.com
CUST04312,Prisha Kannan,21,Male,India,Basic,199,33,2.9,4,10,2,Romance,Mobile,Credit Card,1,0,3939.51,Medium,0.4001,0,prishakannan91@outlook.com
CUST04313,Elijah Jaggi,32,Female,India,Standard,499,31,1.9,3,9,1,Documentary,Tablet,Wallet,0,0,10070.35,High,0.349,1,elijah687@outlook.com
CUST04314,Warhi Chhabra,28,Female,India,Basic,199,16,1.5,3,11,2,Kids,Tablet,Wallet,4,0,174.38,Low,0.9452,1,warhi_chhabra@hotmail.com
CUST04315,Radhika Srinivas,32,Male,UAE,Basic,199,32,8.2,2,8,16,Comedy,Smart TV,Debit Card,0,1,5599.59,Medium,0.1207,0,radhika593@hotmail.com
CUST04316,Ryan Choudhry,24,Male,India,Basic,199,18,20.1,2,13,1,Action,Tablet,Credit Card,0,0,2896.91,Low,0.1913,0,ryan_choudhry@yahoo.com
CUST04317,Zayan Tandon,25,Other,India,Standard,499,19,5.7,2,11,19,Comedy,Laptop,Credit Card,1,0,6890.2,Medium,0.2733,0,zayan_tandon@gmail.com
CUST04318,Shivansh Kunda,39,Male,India,Premium,799,13,2.8,1,8,8,Documentary,Laptop,UPI,1,1,6430.86,Medium,0.3809,1,shivansh.kunda@rediffmail.com
CUST04319,Gaurika Dyal,21,Female,UK,Basic,199,56,1.4,2,8,1,Kids,Laptop,Debit Card,0,0,6285.59,Medium,0.436,0,gaurika552@rediffmail.com
CUST04320,Jagrati Bhakta,22,Female,India,Basic,199,52,14.2,2,17,7,Action,Smart TV,Credit Card,4,0,5937.23,Medium,0.4262,1,jagratibhakta21@ymail.com
CUST04321,Girik Kari,29,Other,India,Basic,199,11,28.5,2,14,0,Action,Mobile,Debit Card,0,0,1459.12,Low,0.3334,1,girikkari77@yahoo.com
CUST04322,Urmi Bhavsar,23,Female,India,Standard,499,15,3.4,3,16,3,Documentary,Laptop,Wallet,0,0,5429.45,Medium,0.2746,0,urmi674@yahoo.com
CUST04323,Sara Sachdeva,22,Female,India,Basic,199,26,2.8,5,16,2,Documentary,Laptop,Wallet,3,1,2741.87,Low,0.4701,1,sara.sachdeva@ymail.com
CUST04324,Andrew Patil,30,Male,India,Premium,799,29,7.4,3,10,2,Drama,Tablet,UPI,0,0,17369.34,High,0.2504,0,andrew597@gmail.com
CUST04325,Geetika Gara,18,Male,India,Basic,199,8,11.9,4,20,3,Romance,Smart TV,UPI,0,0,1053.32,Low,0.3384,0,geetika723@outlook.com
CUST04326,Lajita Venkataraman,21,Other,USA,Standard,499,9,4.9,2,15,3,Thriller,Laptop,Credit Card,1,0,1371.53,Low,0.6946,0,lajita.venkataraman@yahoo.com
CUST04327,Ekta Arya,46,Male,India,Premium,799,29,8,3,11,5,Documentary,Laptop,Wallet,1,0,20080.58,High,0.1334,0,ekta191@hotmail.com
CUST04328,Nidhi Nanda,33,Other,India,Basic,199,5,10.1,1,12,5,Documentary,Mobile,UPI,0,4,427.9,Low,0.6416,0,nidhinanda64@hotmail.com
CUST04329,Raksha Talwar,24,Female,India,Standard,499,11,25.9,1,12,18,Documentary,Laptop,Credit Card,0,0,4114.83,Medium,0.2503,0,rakshatalwar52@hotmail.com
CUST04330,Nilima Nayar,33,Male,India,Premium,799,36,1.4,2,12,7,Action,Smart TV,UPI,0,0,12565.14,High,0.5632,0,nilima.nayar@hotmail.com
CUST04331,Zashil Bhandari,34,Other,India,Standard,499,35,40,2,11,5,Action,Mobile,Credit Card,0,1,14991.05,High,0.1417,0,zashil.bhandari@hotmail.com
CUST04332,Jagrati Khosla,37,Other,India,Basic,199,54,4,3,14,2,Drama,Tablet,Debit Card,3,0,7964.22,Medium,0.2589,0,jagrati.khosla@rediffmail.com
CUST04333,Qadim Saha,28,Male,India,Basic,199,66,10.3,2,15,0,Thriller,Smart TV,Wallet,0,1,12032.11,High,0.0839,1,qadim_saha@rediffmail.com
CUST04334,Farhan Shan,37,Male,India,Premium,799,72,6.8,4,13,0,Action,Laptop,Wallet,0,0,51188.68,High,0.1102,0,farhan.shan@gmail.com
CUST04335,Ekbal Wadhwa,18,Male,India,Standard,499,14,5.3,5,7,3,Kids,Mobile,Wallet,1,5,2211.05,Low,0.6835,1,ekbal_wadhwa@gmail.com
CUST04336,Charles Luthra,21,Female,USA,Basic,199,12,9.6,1,15,5,Documentary,Laptop,Wallet,1,4,1183.56,Low,0.5044,1,charles_luthra@gmail.com
CUST04337,Aarini Brar,31,Female,UAE,Standard,499,26,4,2,10,5,Comedy,Smart TV,UPI,1,1,9300.25,High,0.2832,0,aarini203@gmail.com
CUST04338,Rachita Khare,32,Male,India,Standard,499,5,1.1,3,15,15,Kids,Laptop,Debit Card,0,1,1663.46,Low,0.4444,0,rachita_khare@yahoo.com
CUST04339,Nathaniel Jhaveri,22,Other,India,Standard,499,16,5.4,2,7,2,Documentary,Mobile,Debit Card,2,0,5157.94,Medium,0.354,0,nathanieljhaveri88@gmail.com
CUST04340,Mugdha Gaba,32,Other,Canada,Standard,499,22,5.9,1,13,4,Documentary,Laptop,UPI,0,4,5798.83,Medium,0.4718,1,mugdhagaba48@rediffmail.com
CUST04341,Jonathan Solanki,25,Female,India,Standard,499,28,1.8,4,9,10,Romance,Tablet,UPI,0,0,7490.91,Medium,0.4639,1,jonathansolanki91@outlook.com
CUST04342,Yug Madan,27,Female,India,Standard,499,30,21.9,5,12,2,Drama,Tablet,Credit Card,2,0,10412.36,High,0.3045,0,yug843@rediffmail.com
CUST04343,Warda Aggarwal,38,Female,India,Basic,199,16,2.1,3,6,3,Action,Laptop,UPI,0,0,2204.45,Low,0.3076,1,warda.aggarwal@gmail.com
CUST04344,Hema Palla,37,Male,India,Basic,199,6,4.2,2,15,12,Documentary,Mobile,Debit Card,2,0,309.83,Low,0.7405,0,hema_palla@hotmail.com
CUST04345,Januja Guha,22,Other,India,Standard,499,8,1.3,2,6,3,Documentary,Mobile,Debit Card,0,1,1223.99,Low,0.6934,1,janujaguha24@ymail.com
CUST04346,Janaki Bhardwaj,21,Other,Singapore,Premium,799,2,6.1,2,12,8,Kids,Laptop,Credit Card,3,0,1049.31,Low,0.7811,1,janakibhardwaj64@gmail.com
CUST04347,Yahvi Mannan,26,Male,India,Basic,199,12,2.9,2,13,13,Thriller,Mobile,Wallet,0,1,1299.93,Low,0.4556,0,yahvi970@rediffmail.com
CUST04348,Ranbir Khurana,29,Male,India,Basic,199,5,5.4,2,12,4,Romance,Mobile,UPI,3,0,379.88,Low,0.6818,1,ranbir861@ymail.com
CUST04349,Udant Sibal,24,Male,India,Basic,199,13,2,1,11,0,Thriller,Smart TV,UPI,1,3,1214.98,Low,0.5304,0,udant.sibal@outlook.com
CUST04350,Jagat Bali,38,Female,India,Basic,199,26,0.5,4,10,8,Drama,Tablet,UPI,1,1,1402.2,Low,0.729,1,jagatbali32@hotmail.com
CUST04351,Chameli Bhatt,32,Male,India,Basic,199,6,12.1,3,16,8,Drama,Laptop,Wallet,0,1,1025.56,Low,0.1411,0,chameli202@yahoo.com
CUST04352,Tanmayi Dua,33,Other,India,Premium,799,21,8.2,3,5,0,Drama,Laptop,Credit Card,3,1,4381.5,Medium,0.7389,1,tanmayi70@gmail.com
CUST04353,Advaith Vyas,19,Male,India,Premium,799,15,3.3,4,24,3,Kids,Tablet,Credit Card,0,3,7307.33,Medium,0.3903,0,advaith.vyas@ymail.com
CUST04354,Luke Kohli,39,Male,India,Basic,199,25,0.5,1,6,3,Thriller,Mobile,UPI,0,0,2543.8,Low,0.4887,0,luke_kohli@rediffmail.com
CUST04355,Hardik Luthra,18,Male,India,Standard,499,30,16.1,1,9,9,Documentary,Mobile,Debit Card,1,0,13157.06,High,0.1211,0,hardik598@rediffmail.com
CUST04356,Gayathri Dhar,36,Male,India,Basic,199,15,1.5,4,16,1,Thriller,Smart TV,UPI,0,1,558.73,Low,0.8128,1,gayathri_dhar@rediffmail.com
CUST04357,Krish Borah,37,Other,India,Premium,799,20,21.4,5,14,2,Romance,Tablet,UPI,0,2,9577.9,High,0.4006,0,krishborah18@hotmail.com
CUST04358,Tanmayi Khanna,26,Other,India,Premium,799,16,5.2,2,12,4,Romance,Tablet,UPI,1,0,10072.11,High,0.2121,0,tanmayi446@hotmail.com
CUST04359,Manbir Radhakrishnan,40,Male,India,Standard,499,13,3.3,1,15,3,Drama,Laptop,Debit Card,0,0,4841.03,Medium,0.2537,0,manbir94@outlook.com
CUST04360,Krishna Sagar,29,Female,India,Basic,199,11,10.8,3,11,15,Comedy,Laptop,Credit Card,2,0,897.1,Low,0.5902,1,krishna_sagar@gmail.com
CUST04361,Deepa Dalal,30,Other,India,Basic,199,28,16.8,1,16,16,Action,Mobile,Wallet,1,0,3537.91,Medium,0.3651,0,deepa634@rediffmail.com
CUST04362,Rachit Saha,32,Female,USA,Basic,199,47,3.7,2,8,0,Thriller,Laptop,UPI,0,3,7325.26,Medium,0.2168,0,rachit_saha@hotmail.com
CUST04363,Dev Maharaj,55,Female,Singapore,Basic,199,44,4.2,1,10,1,Comedy,Laptop,UPI,0,0,6637.3,Medium,0.242,0,dev.maharaj@ymail.com
CUST04364,Ishaan Bhatt,40,Male,USA,Basic,199,6,4.5,4,19,0,Romance,Laptop,Wallet,1,1,417.69,Low,0.6502,0,ishaanbhatt12@yahoo.com
CUST04365,Ishwar Luthra,35,Other,India,Basic,199,47,20.4,2,16,2,Documentary,Laptop,UPI,2,2,5167.34,Medium,0.4475,1,ishwar.luthra@ymail.com
CUST04366,Nisha Gara,22,Female,India,Basic,199,8,9.4,4,14,5,Comedy,Mobile,UPI,0,0,1207.8,Low,0.2413,0,nisha_gara@rediffmail.com
CUST04367,Riya Patel,31,Female,India,Standard,499,22,2.3,1,12,3,Thriller,Mobile,UPI,0,0,8580.79,High,0.2184,0,riya.patel@outlook.com
CUST04368,William Sharma,23,Female,India,Basic,199,25,1.6,2,5,0,Comedy,Laptop,UPI,0,0,3564.12,Medium,0.2836,1,williamsharma56@ymail.com
CUST04369,Chandran Deep,36,Male,India,Basic,199,4,2.1,4,9,1,Comedy,Smart TV,UPI,1,1,404.31,Low,0.6614,1,chandran.deep@rediffmail.com
CUST04370,Azad Sha,31,Male,India,Standard,499,17,2.4,1,11,0,Kids,Mobile,Debit Card,1,0,5250.42,Medium,0.3811,1,azadsha13@yahoo.com
CUST04371,Tripti Sandal,21,Other,India,Basic,199,49,2.1,2,6,3,Action,Laptop,UPI,0,0,8089.08,High,0.1704,0,tripti.sandal@yahoo.com
CUST04372,Udyati Sengupta,30,Other,Singapore,Basic,199,1,8.6,2,14,5,Kids,Tablet,Credit Card,1,0,314.26,Low,0.7368,1,udyatisengupta27@ymail.com
CUST04373,Samuel Oza,23,Male,India,Basic,199,72,1,3,14,1,Drama,Smart TV,Debit Card,2,0,1482.92,Low,0.8965,1,samuel.oza@rediffmail.com
CUST04374,Zarna Nanda,31,Female,India,Basic,199,2,3.9,1,9,0,Action,Mobile,Credit Card,0,0,184.69,Low,0.8453,1,zarna.nanda@gmail.com
CUST04375,Frederick Baral,23,Female,India,Basic,199,24,7.8,2,15,8,Romance,Smart TV,UPI,1,0,3112.54,Medium,0.3483,1,frederickbaral1@hotmail.com
CUST04376,Balveer Tiwari,30,Other,India,Standard,499,4,2.7,3,13,9,Drama,Laptop,UPI,2,0,1769.73,Low,0.4089,0,balveer191@ymail.com
CUST04377,Chavvi Balasubramanian,36,Male,India,Premium,799,27,0.5,2,10,1,Thriller,Laptop,UPI,4,1,1363.43,Low,0.9368,1,chavvi949@yahoo.com
CUST04378,David Choudhary,29,Other,India,Premium,799,42,0.7,1,13,2,Comedy,Mobile,Debit Card,0,0,12739.51,High,0.6204,0,davidchoudhary20@gmail.com
CUST04379,Mohammed Das,26,Other,India,Standard,499,35,1.1,3,14,0,Romance,Smart TV,Debit Card,0,1,9227.45,High,0.4717,0,mohammed274@rediffmail.com
CUST04380,Abha Mani,31,Female,USA,Basic,199,39,14.5,2,7,1,Documentary,Tablet,Wallet,3,1,2094.37,Low,0.7301,1,abha_mani@ymail.com
CUST04381,Aayush Rama,35,Other,India,Standard,499,16,8.6,1,10,7,Drama,Smart TV,Wallet,0,3,4048.02,Medium,0.493,1,aayush_rama@yahoo.com
CUST04382,Ladli Dubey,21,Female,India,Premium,799,49,0.5,3,13,2,Comedy,Mobile,UPI,0,0,21067.41,High,0.4619,0,ladli20@outlook.com
CUST04383,Fariq Misra,32,Other,India,Basic,199,72,4,4,13,4,Action,Tablet,UPI,0,0,13016.9,High,0.0915,0,fariqmisra49@outlook.com
CUST04384,Hiral Mishra,40,Other,India,Premium,799,21,2.6,1,11,14,Drama,Laptop,Wallet,1,2,4029.5,Medium,0.7598,0,hiral.mishra@outlook.com
CUST04385,Samaksh Mittal,34,Female,UAE,Basic,199,14,6.9,2,14,6,Drama,Mobile,UPI,0,2,1871.01,Low,0.3284,0,samaksh.mittal@ymail.com
CUST04386,Simon Butala,30,Female,India,Basic,199,10,5.9,3,6,3,Romance,Laptop,Wallet,3,0,986.14,Low,0.5045,0,simonbutala99@ymail.com
CUST04387,Ranbir Kanda,35,Female,Canada,Standard,499,33,5.2,1,12,2,Comedy,Laptop,Wallet,0,0,15846.72,High,0.0377,0,ranbir.kanda@ymail.com
CUST04388,Patrick Chopra,33,Female,India,Standard,499,40,3,1,8,1,Romance,Smart TV,Credit Card,1,2,9740.14,High,0.512,1,patrickchopra15@ymail.com
CUST04389,Ria Sabharwal,36,Female,India,Basic,199,14,1.2,2,12,7,Drama,Smart TV,Wallet,0,0,867.41,Low,0.6887,1,ria_sabharwal@outlook.com
CUST04390,Krishna Walia,18,Female,UAE,Standard,499,56,10.9,3,11,0,Drama,Smart TV,Debit Card,0,3,20938.53,High,0.2507,1,krishna272@yahoo.com
CUST04391,Om Bala,18,Male,Singapore,Basic,199,31,17,1,13,0,Documentary,Tablet,Wallet,0,4,3588.69,Medium,0.4183,0,om_bala@hotmail.com
CUST04392,Zaitra Sathe,38,Male,UAE,Basic,199,21,23.1,4,8,0,Comedy,Tablet,UPI,3,0,1458.89,Low,0.6509,1,zaitra.sathe@rediffmail.com
CUST04393,Mekhala Sarraf,18,Male,India,Basic,199,25,0.5,3,12,1,Romance,Mobile,Credit Card,0,2,1631.8,Low,0.672,1,mekhala.sarraf@outlook.com
CUST04394,Wishi Chadha,33,Female,UK,Standard,499,8,10.8,2,9,4,Drama,Smart TV,Wallet,1,0,3131.95,Medium,0.2154,0,wishichadha64@rediffmail.com
CUST04395,Nicholas Gandhi,27,Female,UK,Basic,199,33,10.4,2,11,9,Drama,Tablet,Debit Card,1,2,5601.08,Medium,0.1471,1,nicholas490@rediffmail.com
CUST04396,Udyati Chana,22,Male,India,Basic,199,8,23.5,5,16,24,Romance,Mobile,Debit Card,0,0,870.94,Low,0.4529,0,udyati.chana@gmail.com
CUST04397,Indrajit Pandey,32,Other,UK,Basic,199,13,2.3,1,15,6,Romance,Mobile,Debit Card,1,0,1702.06,Low,0.3421,0,indrajit.pandey@outlook.com
CUST04398,Sneha Vasa,31,Female,India,Standard,499,18,10.8,2,13,0,Drama,Smart TV,Wallet,0,1,6599.19,Medium,0.2653,1,sneha_vasa@yahoo.com
CUST04399,Neha Chaudhry,46,Other,UAE,Standard,499,65,0.5,3,8,1,Action,Laptop,Debit Card,1,0,14442.41,High,0.5547,0,neha156@outlook.com
CUST04400,Brinda Ray,25,Female,India,Basic,199,23,8,1,13,0,Romance,Smart TV,Debit Card,0,3,2850.09,Low,0.3773,1,brindaray99@rediffmail.com
CUST04401,Urmi Gaba,41,Male,India,Basic,199,9,3.5,1,8,0,Documentary,Smart TV,Debit Card,2,0,585.08,Low,0.6733,1,urmi.gaba@yahoo.com
CUST04402,Varenya Pau,32,Male,India,Standard,499,25,11.7,1,15,4,Romance,Laptop,Credit Card,1,0,11222.95,High,0.1004,0,varenyapau2@rediffmail.com
CUST04403,Jason Dixit,24,Male,India,Basic,199,30,15.9,2,7,11,Thriller,Mobile,Debit Card,0,0,5635.43,Medium,0.056,0,jasondixit33@hotmail.com
CUST04404,Isha Chauhan,36,Other,India,Basic,199,45,3.6,1,11,5,Documentary,Tablet,Debit Card,0,2,6739.81,Medium,0.2474,0,isha.chauhan@hotmail.com
CUST04405,Om Nadkarni,34,Female,India,Standard,499,19,6,4,13,8,Drama,Tablet,Credit Card,0,0,8214.86,High,0.1335,0,om_nadkarni@outlook.com
CUST04406,Nihal Basak,30,Male,India,Premium,799,10,1,5,14,3,Documentary,Smart TV,Wallet,3,2,324.94,Low,0.9593,1,nihalbasak9@rediffmail.com
CUST04407,Unnati Prashad,32,Female,India,Standard,499,72,4.3,1,14,3,Documentary,Mobile,Wallet,0,0,32523.29,High,0.0948,0,unnati353@ymail.com
CUST04408,Niharika Aggarwal,25,Female,India,Standard,499,25,3.6,2,12,13,Drama,Tablet,Wallet,0,0,10361.47,High,0.1694,0,niharikaaggarwal57@gmail.com
CUST04409,Akshay Sen,23,Other,India,Basic,199,9,1.6,1,16,6,Action,Tablet,Wallet,0,3,410.27,Low,0.7709,1,akshaysen68@rediffmail.com
CUST04410,Onveer More,36,Male,UAE,Premium,799,19,18,1,11,3,Thriller,Smart TV,Debit Card,4,0,6062.62,Medium,0.6006,1,onveer_more@yahoo.com
CUST04411,Lucky Balasubramanian,28,Male,India,Premium,799,13,1.3,2,10,2,Drama,Tablet,Credit Card,0,0,3202.01,Medium,0.6917,1,lucky.balasubramanian@gmail.com
CUST04412,Vinaya Oommen,29,Male,India,Basic,199,47,8.1,2,12,0,Drama,Mobile,Credit Card,0,3,6297.53,Medium,0.3267,0,vinaya.oommen@outlook.com
CUST04413,Abhimanyu Bedi,32,Male,India,Standard,499,30,17.7,4,14,8,Thriller,Smart TV,UPI,1,1,13011.29,High,0.1308,0,abhimanyu_bedi@rediffmail.com
CUST04414,Sanaya Sachdeva,32,Female,USA,Basic,199,15,19.4,2,8,0,Documentary,Laptop,UPI,4,1,910.11,Low,0.6951,1,sanaya.sachdeva@hotmail.com
CUST04415,Charan Jani,18,Other,India,Standard,499,40,12.6,2,10,3,Comedy,Mobile,Wallet,1,2,14924.18,High,0.2523,0,charan16@ymail.com
CUST04416,Upkaar Chandra,40,Other,India,Basic,199,18,1.6,1,8,5,Action,Laptop,Wallet,0,1,1499.43,Low,0.5814,0,upkaar69@gmail.com
CUST04417,Ranveer Madan,30,Female,India,Premium,799,19,13.6,1,10,6,Kids,Mobile,Wallet,0,2,10616.08,High,0.3007,1,ranveermadan16@rediffmail.com
CUST04418,Warjas Subramanian,28,Female,India,Premium,799,10,2.6,4,12,0,Drama,Mobile,Debit Card,0,1,5385.33,Medium,0.326,1,warjas.subramanian@ymail.com
CUST04419,Chaman Loyal,33,Female,Canada,Premium,799,10,20.4,1,13,0,Documentary,Tablet,Debit Card,0,1,6600.88,Medium,0.1739,0,chaman853@gmail.com
CUST04420,Varsha Dube,31,Female,India,Basic,199,72,9.9,5,15,6,Kids,Mobile,UPI,0,0,11870.64,High,0.1715,0,varsha_dube@rediffmail.com
CUST04421,Jeremiah More,36,Male,UAE,Standard,499,39,12.3,1,14,3,Romance,Smart TV,UPI,1,3,14266.03,High,0.2669,0,jeremiah406@ymail.com
CUST04422,Zaid Desai,34,Male,India,Basic,199,3,0.7,3,9,0,Action,Smart TV,UPI,2,2,31.06,Low,0.974,1,zaid709@ymail.com
CUST04423,Mason Dua,35,Female,India,Standard,499,8,7,5,13,20,Documentary,Smart TV,Wallet,1,0,2925.62,Low,0.2671,0,mason363@rediffmail.com
CUST04424,Isaiah Bansal,40,Other,India,Basic,199,7,13.8,1,10,7,Documentary,Mobile,Wallet,0,1,1026.48,Low,0.2631,1,isaiah_bansal@outlook.com
CUST04425,Samesh Sur,37,Other,India,Standard,499,20,15.8,2,15,4,Romance,Laptop,UPI,1,0,6512.56,Medium,0.3474,1,sameshsur19@yahoo.com
CUST04426,Farhan Kakar,28,Male,India,Basic,199,14,0.5,3,8,6,Comedy,Mobile,UPI,0,1,588.63,Low,0.7887,1,farhankakar33@outlook.com
CUST04427,Aradhana Dyal,21,Other,India,Standard,499,53,22.4,1,14,0,Romance,Mobile,Wallet,0,5,12695.2,High,0.52,0,aradhana31@hotmail.com
CUST04428,Kai Wali,43,Female,India,Standard,499,15,0.5,3,16,16,Comedy,Laptop,Credit Card,0,0,4660.04,Medium,0.3774,0,kai53@hotmail.com
CUST04429,Ubika Kannan,28,Other,India,Standard,499,69,7.6,1,12,28,Romance,Smart TV,Debit Card,0,4,12529.85,High,0.6361,1,ubikakannan91@outlook.com
CUST04430,Libni Dutta,26,Male,Canada,Premium,799,18,9.5,1,13,5,Drama,Mobile,Debit Card,0,0,12270.21,High,0.1468,0,libni_dutta@outlook.com
CUST04431,Jatin Kamdar,18,Male,India,Standard,499,72,0.9,1,11,5,Thriller,Smart TV,Credit Card,0,0,20473.29,High,0.4302,1,jatin441@yahoo.com
CUST04432,Yatan Bhakta,32,Male,USA,Standard,499,17,0.5,4,12,6,Drama,Laptop,Credit Card,0,0,3291.03,Medium,0.612,0,yatan473@outlook.com
CUST04433,Quincy Ravel,31,Other,India,Basic,199,17,12.3,1,10,5,Romance,Smart TV,Debit Card,0,0,2353.4,Low,0.3043,0,quincy_ravel@outlook.com
CUST04434,Pahal Khanna,18,Female,India,Basic,199,38,3.9,1,10,2,Action,Tablet,Wallet,0,1,6891.64,Medium,0.0886,0,pahalkhanna86@hotmail.com
CUST04435,Meghana Mukherjee,33,Other,Canada,Standard,499,34,0.9,2,18,3,Thriller,Laptop,Wallet,3,2,726.44,Low,0.9572,1,meghanamukherjee68@ymail.com
CUST04436,Amruta Bora,26,Female,India,Basic,199,5,11.5,2,11,1,Comedy,Mobile,Credit Card,3,0,208.5,Low,0.8254,1,amrutabora92@yahoo.com
CUST04437,Abha Lalla,51,Male,India,Premium,799,21,15.1,2,11,2,Comedy,Tablet,Wallet,4,0,4591.95,Medium,0.7263,1,abha_lalla@ymail.com
CUST04438,Fariq Kala,25,Male,UK,Standard,499,14,7.1,1,11,2,Documentary,Laptop,UPI,2,1,4537.28,Medium,0.3505,1,fariq893@outlook.com
CUST04439,Omkaar Chawla,26,Male,India,Basic,199,13,1.4,3,11,1,Documentary,Laptop,Credit Card,4,2,139.6,Low,0.946,1,omkaarchawla83@hotmail.com
CUST04440,Nirja Chaudhari,23,Female,India,Standard,499,21,0.5,3,10,7,Drama,Smart TV,Wallet,1,4,856.09,Low,0.9183,1,nirja.chaudhari@outlook.com
CUST04441,Ladli Sandhu,40,Female,India,Basic,199,15,9.7,2,16,2,Action,Tablet,UPI,3,0,1045.76,Low,0.6497,1,ladli_sandhu@rediffmail.com
CUST04442,Timothy Pai,27,Male,India,Premium,799,22,6.4,1,9,4,Documentary,Smart TV,Credit Card,1,3,7493.35,Medium,0.5737,1,timothypai53@rediffmail.com
CUST04443,Gaurika Behl,24,Female,India,Premium,799,8,8.4,2,14,0,Documentary,Smart TV,Credit Card,2,0,3213.39,Medium,0.4973,1,gaurikabehl44@yahoo.com
CUST04444,Guneet Subramaniam,35,Other,India,Basic,199,4,13.4,3,9,3,Drama,Tablet,UPI,0,0,1014.45,Low,0.1504,0,guneet969@ymail.com
CUST04445,George Sule,18,Other,USA,Basic,199,39,4.6,2,13,7,Kids,Laptop,Credit Card,1,4,3073.28,Medium,0.604,1,georgesule57@yahoo.com
CUST04446,Oviya Kari,35,Other,India,Standard,499,44,1.1,1,9,2,Drama,Laptop,UPI,3,0,2509.26,Low,0.8857,1,oviyakari73@outlook.com
CUST04447,Ishani Zacharia,44,Male,Canada,Basic,199,38,22.5,1,14,4,Documentary,Smart TV,Credit Card,0,1,5776.44,Medium,0.2361,0,ishanizacharia96@hotmail.com
CUST04448,Upma Rajagopalan,34,Other,India,Basic,199,20,6.3,3,13,6,Drama,Smart TV,Wallet,0,2,3145.56,Medium,0.2097,0,upmarajagopalan52@ymail.com
CUST04449,Gaurika Salvi,35,Female,Singapore,Basic,199,14,7.6,5,12,2,Action,Mobile,Debit Card,0,0,2177.99,Low,0.2182,0,gaurika334@yahoo.com
CUST04450,Hemang Soni,36,Other,Canada,Basic,199,11,21.7,1,10,2,Documentary,Mobile,Credit Card,1,1,1241.58,Low,0.4328,1,hemang143@yahoo.com
CUST04451,Imaran Deshmukh,43,Other,India,Standard,499,10,21.5,2,10,0,Documentary,Tablet,Debit Card,1,1,3457.01,Medium,0.3072,0,imaran.deshmukh@hotmail.com
CUST04452,Siddharth Dubey,39,Male,UK,Basic,199,18,6.8,1,13,4,Documentary,Mobile,Debit Card,0,0,2350.27,Low,0.3439,0,siddharth.dubey@ymail.com
CUST04453,Samaksh Brar,33,Female,India,Basic,199,43,2.8,2,10,6,Documentary,Mobile,Wallet,0,2,2587.92,Low,0.6976,1,samaksh.brar@gmail.com
CUST04454,Oliver Bhasin,37,Male,India,Standard,499,11,40,2,9,4,Documentary,Laptop,Credit Card,3,3,1538.38,Low,0.7197,1,oliver_bhasin@hotmail.com
CUST04455,Jeremiah Andra,22,Male,India,Standard,499,43,9.1,4,7,1,Action,Tablet,UPI,1,0,17502.91,High,0.1843,1,jeremiahandra96@yahoo.com
CUST04456,Upma Basu,36,Other,India,Standard,499,4,4.2,1,16,1,Thriller,Tablet,UPI,0,5,483.26,Low,0.8386,1,upma_basu@hotmail.com
CUST04457,Joshua Bhattacharyya,21,Other,India,Basic,199,23,6.6,3,12,0,Kids,Tablet,UPI,2,0,2450.15,Low,0.4647,0,joshua_bhattacharyya@rediffmail.com
CUST04458,Benjamin Kanda,27,Male,Singapore,Basic,199,27,4.3,2,7,0,Action,Laptop,UPI,0,0,4064.59,Medium,0.2435,0,benjamin_kanda@ymail.com
CUST04459,Oviya Merchant,18,Other,India,Basic,199,12,17.5,4,13,2,Drama,Smart TV,Wallet,0,1,1704.28,Low,0.2863,0,oviyamerchant72@gmail.com
CUST04460,Dipta Natarajan,33,Female,India,Basic,199,7,5.3,2,11,0,Romance,Smart TV,Debit Card,2,0,1110.33,Low,0.2029,0,dipta131@yahoo.com
CUST04461,Sanya Kaul,24,Female,India,Standard,499,36,13.9,1,10,5,Action,Smart TV,Wallet,2,3,11674.04,High,0.3501,0,sanya575@yahoo.com
CUST04462,Daniel Sunder,38,Male,India,Premium,799,20,14.7,4,21,16,Documentary,Mobile,Debit Card,0,2,12375.32,High,0.2256,0,danielsunder36@ymail.com
CUST04463,Anirudh Chada,33,Female,India,Premium,799,72,13.9,1,13,0,Action,Tablet,Debit Card,0,3,46810.97,High,0.1863,0,anirudhchada85@gmail.com
